BlockStat;15;   0;   0;128;128;Depth;0
BlockStat;15;   0;   0;128;128;QT_Depth;0
BlockStat;15;   0;   0;128;128;BT_Depth;0
BlockStat;15;   0;   0;128;128;MT_Depth;0
BlockStat;15;   0;   0;128;128;ChromaQPAdj;0
BlockStat;15;   0;   0;128;128;QP;41
BlockStat;15;   0;   0;128;128;SplitSeries;0
BlockStat;15;   0;   0;128;128;SkipFlag;0
BlockStat;15;   0;   0;128;128;PredMode;0
BlockStat;15;   0;   0;128;128;MergeFlag;0
BlockStat;15;   0;   0;128;128;InterDir;3
BlockStat;15;   0;   0;128;128;AffineFlag;1
BlockStat;15;   0;   0;128;128;AffineType;0
BlockStat;15;   0;   0;128;128;MVPIdxL0;0
BlockStat;15;   0;   0;128;128;RefIdxL0;0
BlockStat;15;   0;   0;128;128;MVPIdxL1;0
BlockStat;15;   0;   0;128;128;RefIdxL1;0
BlockStat;15;   0;   0;128;128;AffineMVL0;   0;   1;   0;   0;   1;   1
BlockStat;15;   0;   0;128;128;AffineMVL1;   0;   0;   0;   0;   0;   0
BlockStat;15;   0;   0;128;128;RootCbf;0
BlockStat;15; 128;   0;128;64;Depth;1
BlockStat;15; 128;   0;128;64;QT_Depth;0
BlockStat;15; 128;   0;128;64;BT_Depth;1
BlockStat;15; 128;   0;128;64;MT_Depth;1
BlockStat;15; 128;   0;128;64;ChromaQPAdj;0
BlockStat;15; 128;   0;128;64;QP;41
BlockStat;15; 128;   0;128;64;SplitSeries;2
BlockStat;15; 128;   0;128;64;SkipFlag;0
BlockStat;15; 128;   0;128;64;PredMode;0
BlockStat;15; 128;   0;128;64;MergeFlag;0
BlockStat;15; 128;   0;128;64;InterDir;3
BlockStat;15; 128;   0;128;64;AffineFlag;0
BlockStat;15; 128;   0;128;64;MVPIdxL0;0
BlockStat;15; 128;   0;128;64;RefIdxL0;1
BlockStat;15; 128;   0;128;64;MVPIdxL1;0
BlockStat;15; 128;   0;128;64;RefIdxL1;0
BlockStat;15; 128;   0;128;64;MVDL0;  -1;   0
BlockStat;15; 128;   0;128;64;MVL0;  -1;   0
BlockStat;15; 128;   0;128;64;MVDL1;   0;   0
BlockStat;15; 128;   0;128;64;MVL1;   0;   0
BlockStat;15; 128;   0;128;64;IMVMode;0
BlockStat;15; 128;   0;128;64;RootCbf;0
BlockStat;15; 128;  64;64;64;Depth;2
BlockStat;15; 128;  64;64;64;QT_Depth;0
BlockStat;15; 128;  64;64;64;BT_Depth;2
BlockStat;15; 128;  64;64;64;MT_Depth;2
BlockStat;15; 128;  64;64;64;ChromaQPAdj;0
BlockStat;15; 128;  64;64;64;QP;41
BlockStat;15; 128;  64;64;64;SplitSeries;98
BlockStat;15; 128;  64;64;64;SkipFlag;0
BlockStat;15; 128;  64;64;64;PredMode;0
BlockStat;15; 128;  64;64;64;MergeFlag;0
BlockStat;15; 128;  64;64;64;InterDir;3
BlockStat;15; 128;  64;64;64;AffineFlag;0
BlockStat;15; 128;  64;64;64;MVPIdxL0;0
BlockStat;15; 128;  64;64;64;RefIdxL0;1
BlockStat;15; 128;  64;64;64;MVPIdxL1;0
